PlateWell,Relative_Time_unshifted,file_path,file,p1,p2,p3,predicted_count,cell_density,total_cells_in_well,predicted_confluency,mean_area_per_mask,median_area_per_mask,lower_quartile_area_per_mask,upper_quartile_area_per_mask,Well,Row,Column,Plate,Neighbors,Group-Line_Treatment,Group-Line,Group-Treatment,combined_group,Relative Time (hrs),Merged Time,exp_rate_cell_density,logistic_k_CV_fit_cell_density,logistic_k_corr_fit_cell_density,cell_density_p0
plate2-1E3,72.50138888888888,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-1_Day4_20250518_151432/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\E3_pos1_merged_02_cp_masks.png,E3_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-1_Day4_20250518_151432,7592.777777777777,393546.6300204982,125934.92160655947,0.512189179520402,270.90059768058677,241.44444444444446,142.22222222222223,367.1388888888889,E3,E,3.0,plate2-1,8.0,CTL_0.1uM,CTL,0.1uM,CTL_0.1uM_CTL_0.1uM,72.50138888888888,72.42555555555556,41.5088538707682,43.293878927523295,49.22412162390763,108264.91692039727
plate2-1E4,72.50138888888888,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-1_Day4_20250518_151432/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\E4_pos1_merged_02_cp_masks.png,E4_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-1_Day4_20250518_151432,7534.777777777777,390540.3910379754,124972.92513215213,0.5187229003026832,279.9025225908297,250.11111111111111,148.66666666666666,376.8888888888889,E4,E,4.0,plate2-1,8.0,CTL_0.1uM,CTL,0.1uM,CTL_0.1uM_CTL_0.1uM,72.50138888888888,72.42555555555556,42.37099480690008,44.16011696073659,50.0863507934853,104740.36087192217
plate2-1E2,72.50138888888888,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-1_Day4_20250518_151432/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\E2_pos1_merged_02_cp_masks.png,E2_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-1_Day4_20250518_151432,6775.333333333333,351177.0894181597,112376.66861381111,0.48837118330528717,286.9107541535114,257.0,152.33333333333334,387.55555555555554,E2,E,2.0,plate2-1,5.0,CTL_0.1uM,CTL,0.1uM,CTL_0.1uM_CTL_0.1uM,72.50138888888888,72.42555555555556,40.787768609859924,42.37438124729241,47.556277755392266,99257.71812984982
plate2-1E5,72.50138888888888,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-1_Day4_20250518_151432/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\E5_pos1_merged_02_cp_masks.png,E5_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-1_Day4_20250518_151432,6814.111111111111,353187.0078183522,113019.84250187271,0.4922535411615224,290.5006025677207,262.1666666666667,157.22222222222223,394.0,E5,E,5.0,plate2-1,8.0,CTL_0.1uM,CTL,0.1uM,CTL_0.1uM_CTL_0.1uM,72.50138888888888,72.42555555555556,39.97110888429642,41.535627893605145,46.644122037041534,101734.1218893993
plate2-1E6,72.50138888888888,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-1_Day4_20250518_151432/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\E6_pos1_merged_02_cp_masks.png,E6_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-1_Day4_20250518_151432,8168.0,423361.37946977204,135475.64143032703,0.5424578725432744,268.0879980608122,236.44444444444446,139.44444444444446,359.6666666666667,E6,E,6.0,plate2-1,8.0,CTL_0.1uM,CTL,0.1uM,CTL_0.1uM_CTL_0.1uM,72.50138888888888,72.42555555555556,42.32611807164954,44.264009014824815,50.78006119918841,113407.77403034538
plate2-1E5,118.16805555555555,E:\MERGED_20250520_RGF_ISO_SAG_GROWTH_ROUND2\Plate2-1_Day6_finalday_20250520_125432/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\E5_pos1_merged_02_cp_masks.png,E5_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,Plate2-1_Day6_finalday_20250520_125432,17018.666666666668,882106.5373085487,282274.0919387357,0.7446053457471116,175.09261531048412,149.88888888888889,93.66666666666667,228.0,E5,E,5.0,plate2-1,8.0,CTL_0.1uM,CTL,0.1uM,CTL_0.1uM_CTL_0.1uM,118.16805555555555,118.16805555555555,43.592709256595555,46.88734200158779,51.854436659112324,101734.1218893993
plate2-1E6,118.16805555555555,E:\MERGED_20250520_RGF_ISO_SAG_GROWTH_ROUND2\Plate2-1_Day6_finalday_20250520_125432/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\E6_pos1_merged_02_cp_masks.png,E6_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,Plate2-1_Day6_finalday_20250520_125432,19069.88888888889,988424.8856923698,316295.9634215584,0.7820088923296936,164.09021674069285,138.66666666666666,87.44444444444444,211.77777777777777,E6,E,6.0,plate2-1,8.0,CTL_0.1uM,CTL,0.1uM,CTL_0.1uM_CTL_0.1uM,118.16805555555555,118.16805555555555,43.864834267861596,47.67556484937125,53.624553217573514,113407.77403034538
plate2-1E2,118.16805555555555,E:\MERGED_20250520_RGF_ISO_SAG_GROWTH_ROUND2\Plate2-1_Day6_finalday_20250520_125432/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\E2_pos1_merged_02_cp_masks.png,E2_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,Plate2-1_Day6_finalday_20250520_125432,16583.666666666668,859559.7449396274,275059.1183806807,0.7290372724723078,174.98262493310003,149.33333333333334,92.52777777777777,228.83333333333334,E2,E,2.0,plate2-1,5.0,CTL_0.1uM,CTL,0.1uM,CTL_0.1uM_CTL_0.1uM,118.16805555555555,118.16805555555555,43.62700329790795,46.85264634605558,51.705938761886486,99257.71812984982
plate2-1E4,118.16805555555555,E:\MERGED_20250520_RGF_ISO_SAG_GROWTH_ROUND2\Plate2-1_Day6_finalday_20250520_125432/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\E4_pos1_merged_02_cp_masks.png,E4_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,Plate2-1_Day6_finalday_20250520_125432,18186.666666666668,942645.9706117676,301646.71059576573,0.778695549713356,173.1286321443735,144.33333333333334,90.44444444444444,221.33333333333334,E4,E,4.0,plate2-1,8.0,CTL_0.1uM,CTL,0.1uM,CTL_0.1uM_CTL_0.1uM,118.16805555555555,118.16805555555555,44.474928936922524,48.089081722780925,53.65060914893901,104740.36087192217
plate2-1E3,118.16805555555555,E:\MERGED_20250520_RGF_ISO_SAG_GROWTH_ROUND2\Plate2-1_Day6_finalday_20250520_125432/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\E3_pos1_merged_02_cp_masks.png,E3_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,Plate2-1_Day6_finalday_20250520_125432,18141.0,940278.9893439194,300889.27659005416,0.7675264310253059,168.9607373877326,143.66666666666666,89.80555555555556,219.44444444444446,E3,E,3.0,plate2-1,8.0,CTL_0.1uM,CTL,0.1uM,CTL_0.1uM_CTL_0.1uM,118.16805555555555,118.16805555555555,43.7365317619997,47.317259162942435,52.824052385391006,108264.91692039727
plate2-2F6,118.95277777777778,E:\MERGED_20250520_RGF_ISO_SAG_GROWTH_ROUND2\Plate2-2_day6_finalday_20250520_134137/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\F6_pos1_merged_02_cp_masks.png,F6_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,Plate2-2_day6_finalday_20250520_134137,20487.555555555555,1061904.9684088628,339809.58989083604,0.8196598587567584,159.1921192013839,134.0,85.33333333333333,202.88888888888889,F6,F,6.0,plate2-2,8.0,CTL_0.1uM,CTL,0.1uM,CTL_0.1uM_CTL_0.1uM,118.20694444444445,118.16805555555555,44.57115171792617,48.718998022140816,55.30961373372506,117617.66042157951
plate2-2F5,118.95277777777778,E:\MERGED_20250520_RGF_ISO_SAG_GROWTH_ROUND2\Plate2-2_day6_finalday_20250520_134137/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\F5_pos1_merged_02_cp_masks.png,F5_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,Plate2-2_day6_finalday_20250520_134137,20328.333333333332,1053652.2089032012,337168.70684902446,0.8114870235067893,158.44154886523995,134.61111111111111,85.61111111111111,203.11111111111111,F5,F,5.0,plate2-2,8.0,CTL_0.1uM,CTL,0.1uM,CTL_0.1uM_CTL_0.1uM,118.20694444444445,118.16805555555555,43.38175104012924,47.439707709436554,53.863513302132226,123457.36603130783
plate2-2F4,118.95277777777778,E:\MERGED_20250520_RGF_ISO_SAG_GROWTH_ROUND2\Plate2-2_day6_finalday_20250520_134137/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\F4_pos1_merged_02_cp_masks.png,F4_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,Plate2-2_day6_finalday_20250520_134137,20155.555555555555,1044696.8418192491,334302.98938215966,0.8026569687944102,158.77279510108025,134.66666666666666,84.77777777777777,205.25,F4,F,4.0,plate2-2,8.0,CTL_0.1uM,CTL,0.1uM,CTL_0.1uM_CTL_0.1uM,118.20694444444445,118.16805555555555,46.09740868548936,50.20581563481025,56.69216675095515,107297.39173061977
plate2-2F3,118.95277777777778,E:\MERGED_20250520_RGF_ISO_SAG_GROWTH_ROUND2\Plate2-2_day6_finalday_20250520_134137/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\F3_pos1_merged_02_cp_masks.png,F3_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,Plate2-2_day6_finalday_20250520_134137,19938.222222222223,1033432.0842525543,330698.2669608174,0.8182326304324842,163.69769125421072,137.77777777777777,86.88888888888889,209.33333333333334,F3,F,3.0,plate2-2,8.0,CTL_0.1uM,CTL,0.1uM,CTL_0.1uM_CTL_0.1uM,118.20694444444445,118.16805555555555,44.74040026034874,48.786095863356536,55.18530238195106,113718.76426991672
plate2-2F2,118.95277777777778,E:\MERGED_20250520_RGF_ISO_SAG_GROWTH_ROUND2\Plate2-2_day6_finalday_20250520_134137/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\F2_pos1_merged_02_cp_masks.png,F2_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,Plate2-2_day6_finalday_20250520_134137,20506.333333333332,1062878.2526771508,340121.0408566882,0.8240911268904266,160.03923738764234,132.77777777777777,83.22222222222223,203.88888888888889,F2,F,2.0,plate2-2,5.0,CTL_0.1uM,CTL,0.1uM,CTL_0.1uM_CTL_0.1uM,118.20694444444445,118.16805555555555,44.73235218423242,48.94824589200854,55.70822809728695,117502.4788513679
plate2-3G4,119.94444444444444,E:\MERGED_20250520_RGF_ISO_SAG_GROWTH_ROUND2\Plate2-3_day6_finalday_20250520_144107/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\G4_pos1_merged_02_cp_masks.png,G4_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,Plate2-3_day6_finalday_20250520_144107,19523.222222222223,1011921.9260155372,323815.01632497186,0.7881272132259515,160.52211589644736,136.77777777777777,86.66666666666667,207.55555555555554,G4,G,4.0,plate2-3,5.0,CTL_0.1uM,CTL,0.1uM,CTL_0.1uM_CTL_0.1uM,118.2525,118.16805555555555,43.59696678492186,47.51879063860307,53.69786234450539,117704.04659923824
plate2-3G6,119.94444444444444,E:\MERGED_20250520_RGF_ISO_SAG_GROWTH_ROUND2\Plate2-3_day6_finalday_20250520_144107/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\G6_pos1_merged_02_cp_masks.png,G6_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,Plate2-3_day6_finalday_20250520_144107,19013.88888888889,985522.3101230373,315367.139239372,0.7918085494588797,165.926648618366,136.77777777777777,86.11111111111111,211.22222222222223,G6,G,6.0,plate2-3,5.0,CTL_0.1uM,CTL,0.1uM,CTL_0.1uM_CTL_0.1uM,118.2525,118.16805555555555,42.9305856093063,46.70141134409651,52.59031214999001,118182.05011561637
plate2-3G5,119.94444444444444,E:\MERGED_20250520_RGF_ISO_SAG_GROWTH_ROUND2\Plate2-3_day6_finalday_20250520_144107/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\G5_pos1_merged_02_cp_masks.png,G5_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,Plate2-3_day6_finalday_20250520_144107,18774.88888888889,973134.5322467792,311403.0503189695,0.7817822774811876,166.04895218321062,138.22222222222223,86.33333333333333,213.11111111111111,G5,G,5.0,plate2-3,5.0,CTL_0.1uM,CTL,0.1uM,CTL_0.1uM_CTL_0.1uM,118.2525,118.16805555555555,43.05334353637345,46.79841844941095,52.648699581651314,116310.34959967781
plate2-3G3,119.94444444444444,E:\MERGED_20250520_RGF_ISO_SAG_GROWTH_ROUND2\Plate2-3_day6_finalday_20250520_144107/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\G3_pos1_merged_02_cp_masks.png,G3_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,Plate2-3_day6_finalday_20250520_144107,18850.666666666668,977062.2237909952,312659.9116131185,0.7834991236700484,165.63917900206917,138.88888888888889,87.33333333333333,212.5,G3,G,3.0,plate2-3,5.0,CTL_0.1uM,CTL,0.1uM,CTL_0.1uM_CTL_0.1uM,118.2525,118.16805555555555,45.31111748043094,49.127628324089585,55.07958893599001,104463.92510341434
plate2-3G2,119.94444444444444,E:\MERGED_20250520_RGF_ISO_SAG_GROWTH_ROUND2\Plate2-3_day6_finalday_20250520_144107/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\G2_pos1_merged_02_cp_masks.png,G2_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,Plate2-3_day6_finalday_20250520_144107,18462.777777777777,956957.2807105598,306226.3298273791,0.780032669723965,168.0162505842617,137.55555555555554,86.55555555555556,214.44444444444446,G2,G,2.0,plate2-3,3.0,CTL_0.1uM,CTL,0.1uM,CTL_0.1uM_CTL_0.1uM,118.2525,118.16805555555555,41.995330740352905,45.62960899453836,51.28049895838993,120272.595614957
plate2-3G7,1.6919444444444445,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-3_Day1_20250515_162558/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\G7_pos1_merged_02_cp_masks.png,G7_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-3_Day1_20250515_162558,2226.4444444444443,115400.41519500614,36928.132862401966,0.1707464899759681,307.9814689012042,290.22222222222223,193.36111111111111,401.8333333333333,G7,G,7.0,plate2-3,5.0,CTL_1uM,CTL,1uM,CTL_1uM_CTL_1uM,0.0,0.0,,,,115400.41519500614
plate2-3G8,1.6919444444444445,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-3_Day1_20250515_162558/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\G8_pos1_merged_02_cp_masks.png,G8_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-3_Day1_20250515_162558,2239.222222222222,116062.70922372286,37140.06695159132,0.17704992773414044,316.70465341488836,294.77777777777777,195.38888888888889,415.1388888888889,G8,G,8.0,plate2-3,5.0,CTL_1uM,CTL,1uM,CTL_1uM_CTL_1uM,0.0,0.0,,,,116062.70922372286
plate2-1E9,0.0,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-1_Day1_20250515_144427/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\E9_pos1_merged_02_cp_masks.png,E9_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-1_Day1_20250515_144427,2131.222222222222,110464.8849114389,35348.76317166045,0.15833523182421783,296.2588419662066,283.44444444444446,177.36111111111111,392.52777777777777,E9,E,9.0,plate2-1,8.0,CTL_1uM,CTL,1uM,CTL_1uM_CTL_1uM,0.0,0.0,,,,110464.8849114389
plate2-1E8,0.0,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-1_Day1_20250515_144427/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\E8_pos1_merged_02_cp_masks.png,E8_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-1_Day1_20250515_144427,2121.222222222222,109946.56784548667,35182.90171055574,0.16400743536394569,308.67352910104756,291.6666666666667,186.72222222222223,406.77777777777777,E8,E,8.0,plate2-1,8.0,CTL_1uM,CTL,1uM,CTL_1uM_CTL_1uM,0.0,0.0,,,,109946.56784548667
plate2-1E7,0.0,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-1_Day1_20250515_144427/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\E7_pos1_merged_02_cp_masks.png,E7_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-1_Day1_20250515_144427,2070.3333333333335,107308.90988764094,34338.8511640451,0.15331338741848247,297.84704275453504,280.05555555555554,174.97222222222223,394.77777777777777,E7,E,7.0,plate2-1,8.0,CTL_1uM,CTL,1uM,CTL_1uM_CTL_1uM,0.0,0.0,,,,107308.90988764094
plate2-3G9,1.6919444444444445,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-3_Day1_20250515_162558/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\G9_pos1_merged_02_cp_masks.png,G9_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-3_Day1_20250515_162558,392.77777777777777,20358.342534901025,6514.669611168329,0.02691816462637698,274.6246784881698,246.66666666666666,138.30555555555554,357.1666666666667,G9,G,9.0,plate2-3,5.0,CTL_1uM,CTL,1uM,CTL_1uM_CTL_1uM,0.0,0.0,,,,20358.342534901025
plate2-3G11,1.6919444444444445,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-3_Day1_20250515_162558/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\G11_pos1_merged_02_cp_masks.png,G11_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-3_Day1_20250515_162558,2209.1111111111113,114501.99894735562,36640.6396631538,0.17053782398670989,312.7703029215957,291.27777777777777,189.36111111111111,410.69444444444446,G11,G,11.0,plate2-3,3.0,CTL_1uM,CTL,1uM,CTL_1uM_CTL_1uM,0.0,0.0,,,,114501.99894735562
plate2-1E11,0.0,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-1_Day1_20250515_144427/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\E11_pos1_merged_02_cp_masks.png,E11_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-1_Day1_20250515_144427,2220.8888888888887,115112.46126947713,36835.98760623269,0.16637749682352793,300.20975495118336,280.3333333333333,174.91666666666666,397.6111111111111,E11,E,11.0,plate2-1,5.0,CTL_1uM,CTL,1uM,CTL_1uM_CTL_1uM,0.0,0.0,,,,115112.46126947713
plate2-2F9,0.7458333333333333,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-2_Day1_20250515_152912/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\F9_pos1_merged_02_cp_masks.png,F9_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-2_Day1_20250515_152912,2378.8888888888887,123301.87091152214,39456.59869168709,0.17613851210285136,296.36174488429486,273.5,171.47222222222223,392.3888888888889,F9,F,9.0,plate2-2,8.0,CTL_1uM,CTL,1uM,CTL_1uM_CTL_1uM,0.0,0.0,,,,123301.87091152214
plate2-2F8,0.7458333333333333,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-2_Day1_20250515_152912/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\F8_pos1_merged_02_cp_masks.png,F8_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-2_Day1_20250515_152912,2332.5555555555557,120900.33517261023,38688.10725523528,0.17605086790714838,303.0262475547971,278.94444444444446,178.36111111111111,395.94444444444446,F8,F,8.0,plate2-2,8.0,CTL_1uM,CTL,1uM,CTL_1uM_CTL_1uM,0.0,0.0,,,,120900.33517261023
plate2-2F7,0.7458333333333333,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-2_Day1_20250515_152912/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\F7_pos1_merged_02_cp_masks.png,F7_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-2_Day1_20250515_152912,2135.4444444444443,110683.72989484096,35418.79356634911,0.17121822855903757,318.1602886641374,296.3888888888889,195.47222222222223,416.8888888888889,F7,F,7.0,plate2-2,8.0,CTL_1uM,CTL,1uM,CTL_1uM_CTL_1uM,0.0,0.0,,,,110683.72989484096
plate2-2F11,0.7458333333333333,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-2_Day1_20250515_152912/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\F11_pos1_merged_02_cp_masks.png,F11_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-2_Day1_20250515_152912,2328.8888888888887,120710.2855817611,38627.291386163546,0.1732319169583286,298.6284518945478,274.8888888888889,174.61111111111111,393.80555555555554,F11,F,11.0,plate2-2,5.0,CTL_1uM,CTL,1uM,CTL_1uM_CTL_1uM,0.0,0.0,,,,120710.2855817611
plate2-2F10,0.7458333333333333,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-2_Day1_20250515_152912/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\F10_pos1_merged_02_cp_masks.png,F10_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-2_Day1_20250515_152912,2109.777777777778,109353.38275889691,34993.08248284701,0.1592180860882172,300.3726175877502,277.72222222222223,173.41666666666666,396.47222222222223,F10,F,10.0,plate2-2,8.0,CTL_1uM,CTL,1uM,CTL_1uM_CTL_1uM,0.0,0.0,,,,109353.38275889691
plate2-3G10,1.6919444444444445,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-3_Day1_20250515_162558/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\G10_pos1_merged_02_cp_masks.png,G10_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-3_Day1_20250515_162558,2156.777777777778,111789.47296887235,35772.63135003915,0.16239147800483503,302.06171327747535,283.3333333333333,184.77777777777777,398.6666666666667,G10,G,10.0,plate2-3,5.0,CTL_1uM,CTL,1uM,CTL_1uM_CTL_1uM,0.0,0.0,,,,111789.47296887235
plate2-1E10,0.0,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-1_Day1_20250515_144427/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\E10_pos1_merged_02_cp_masks.png,E10_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-1_Day1_20250515_144427,1942.4444444444443,100680.21052196313,32217.667367028207,0.1459003965437833,298.32947791862705,286.3888888888889,185.16666666666666,393.0,E10,E,10.0,plate2-1,8.0,CTL_1uM,CTL,1uM,CTL_1uM_CTL_1uM,0.0,0.0,,,,100680.21052196313
plate2-3G9,25.26222222222222,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-3_Day2_20250516_160011/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\G9_pos1_merged_02_cp_masks.png,G9_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-3_Day2_20250516_160011,534.0,27678.13132184846,8857.00202299151,0.04234740725508005,295.7576975578749,252.33333333333334,135.88888888888889,393.30555555555554,G9,G,9.0,plate2-3,5.0,CTL_1uM,CTL,1uM,CTL_1uM_CTL_1uM,23.570277777777775,23.570277777777775,31.275913927829794,32.56919220347631,33.25757196061394,20358.342534901025
plate2-3G7,25.26222222222222,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-3_Day2_20250516_160011/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\G7_pos1_merged_02_cp_masks.png,G7_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-3_Day2_20250516_160011,3099.4444444444443,160649.49505263483,51407.83841684314,0.2697207000693537,348.1796491261881,321.22222222222223,201.11111111111111,471.19444444444446,G7,G,7.0,plate2-3,5.0,CTL_1uM,CTL,1uM,CTL_1uM_CTL_1uM,23.570277777777775,23.570277777777775,33.689437068773735,43.666088438345106,51.31593575574951,115400.41519500614
